X,Y,Z,wX,wY,wZ,L,R
  7.807756,  -3.329441,  -8.813020,   0.570293,   0.455808,  -0.683377,   6.000000,   0.500000
  4.451169,  -5.559773, -10.898975,  -0.074142,   0.987172,   0.141402,   6.000000,   0.500000
 -3.850957,   6.260020,  -4.300057,   0.069108,   0.805199,   0.588964,   6.000000,   0.500000
 12.841969,  12.915284,  13.359320,   0.225802,  -0.163390,   0.960373,   6.000000,   0.500000
 -9.098808,   9.183672,  -3.567187,  -0.285440,   0.839297,   0.462713,   6.000000,   0.500000
-13.600952,   0.871493, -10.894767,   0.482831,  -0.507442,   0.713707,   6.000000,   0.500000
 -0.547225,  11.329027,   7.570526,   0.270905,   0.650101,   0.709915,   6.000000,   0.500000
  3.902169,  -8.837658, -10.476357,   0.037561,  -0.998118,  -0.048478,   6.000000,   0.500000
  4.350843,   1.000692,   8.325505,   0.351429,   0.498980,  -0.792159,   6.000000,   0.500000
 -0.994048,   3.020593,  10.737867,   0.123893,  -0.735355,  -0.666260,   6.000000,   0.500000
  6.440405,  -3.048417, -12.280401,  -0.092536,  -0.987380,   0.128521,   6.000000,   0.500000
 14.534222,  -7.281296,  12.069660,  -0.812895,  -0.582303,   0.011222,   6.000000,   0.500000
 10.036497, -13.395170,  -5.156520,   0.099575,   0.870388,   0.482193,   6.000000,   0.500000
-12.751714,   9.107520,   0.943428,  -0.309657,  -0.149337,  -0.939048,   6.000000,   0.500000
  6.373779,   1.359007,   8.411511,   0.284615,   0.829047,  -0.481326,   6.000000,   0.500000
-10.694825, -13.329922,  10.854448,  -0.125994,   0.354790,   0.926418,   6.000000,   0.500000
  9.819491,  13.670819,  -3.222040,   0.177892,   0.367539,   0.912836,   6.000000,   0.500000
 -1.103196,  10.375246,   5.234276,   0.294260,   0.638828,   0.710852,   6.000000,   0.500000
  6.850978,   1.669260,   9.544760,  -0.241689,  -0.799740,   0.549547,   6.000000,   0.500000
 10.075598, -13.367623, -11.758592,  -0.552329,  -0.776789,   0.302542,   6.000000,   0.500000
 -1.273178,   4.524827,  10.951853,   0.061001,   0.749916,   0.658714,   6.000000,   0.500000
 -8.551000,   5.769257,  12.261728,   0.392345,   0.528849,   0.752585,   6.000000,   0.500000
  3.058546,   2.904274,   1.434453,   0.097010,  -0.825887,  -0.555427,   6.000000,   0.500000
 13.784342,  14.142073, -14.449074,  -0.041459,  -0.260487,   0.964587,   6.000000,   0.500000
 14.964363,  -3.745219,  13.023876,   0.889947,   0.291868,   0.350438,   6.000000,   0.500000
  3.369832,  10.641551,   4.261309,  -0.148083,  -0.169563,  -0.974330,   6.000000,   0.500000
-14.888790,  -0.536623, -10.817552,  -0.531613,   0.577716,  -0.619381,   6.000000,   0.500000
 -2.427242,   8.629855,   1.277701,  -0.294047,  -0.742277,  -0.602130,   6.000000,   0.500000
 13.433027,  11.633615, -11.803023,   0.305440,   0.009512,   0.952164,   6.000000,   0.500000
-14.251725,  -0.367016,  -6.088853,   0.229909,  -0.883273,   0.408621,   6.000000,   0.500000
-11.337056,  14.918255,  -1.555780,  -0.469739,   0.771546,   0.429026,   6.000000,   0.500000
  5.449551,  -9.073646, -10.883618,   0.048892,  -0.993919,  -0.098661,   6.000000,   0.500000
  5.565765,   6.839798,   8.938399,   0.096593,  -0.801904,   0.589593,   6.000000,   0.500000
 -4.372651,  -3.431028,  14.640459,   0.540187,   0.043935,   0.840398,   6.000000,   0.500000
-11.040090,   3.538529, -11.788916,   0.533700,  -0.079722,   0.841908,   6.000000,   0.500000
  7.165400,   8.429828,  -4.913379,   0.075563,  -0.740780,  -0.667484,   6.000000,   0.500000
 -4.738303,   1.690549, -12.313621,  -0.603041,  -0.520863,  -0.604188,   6.000000,   0.500000
  9.038898,   3.154276,  -6.484203,  -0.228375,   0.953396,  -0.197182,   6.000000,   0.500000
 -8.207684,   6.137426,  11.457439,  -0.310315,  -0.577328,  -0.755246,   6.000000,   0.500000
  7.080659, -13.665825,  11.449018,  -0.441742,  -0.509011,  -0.738763,   6.000000,   0.500000
-14.652369, -11.699877,   5.523337,  -0.032610,   0.296439,   0.954495,   6.000000,   0.500000
  1.719652,   1.249450, -14.069871,  -0.067088,  -0.972533,  -0.222888,   6.000000,   0.500000
-12.401525,  12.508006,   9.186270,   0.647620,  -0.002524,   0.761960,   6.000000,   0.500000
  1.744702,   7.114045, -14.927050,  -0.101481,  -0.951564,  -0.290221,   6.000000,   0.500000
 -2.973442, -13.517783,  -3.326060,  -0.657088,   0.572469,   0.490422,   6.000000,   0.500000
 12.275932, -13.223914,  -5.990964,  -0.265207,  -0.866085,  -0.423747,   6.000000,   0.500000
  8.720331,   9.856735,  -9.333197,   0.187169,   0.539975,   0.820606,   6.000000,   0.500000
 -0.048203,  -5.773837,   5.349562,   0.051105,  -0.232823,   0.971175,   6.000000,   0.500000
 10.924386,  -1.344807,   6.791373,  -0.194691,  -0.829908,   0.522827,   6.000000,   0.500000
 -4.701454,  -6.316565,  -3.286465,  -0.215155,  -0.271114,  -0.938193,   6.000000,   0.500000
  2.990667,   3.457133,  12.586722,   0.191883,   0.980576,  -0.040631,   6.000000,   0.500000
 12.854389,  11.337219,  -9.155976,  -0.171907,  -0.246407,  -0.953799,   6.000000,   0.500000
 -1.352063,   9.510299,   6.854344,  -0.303589,  -0.645547,  -0.700787,   6.000000,   0.500000
 -3.520286, -13.209474,  -9.009164,  -0.075053,   0.595376,   0.799934,   6.000000,   0.500000
 14.599634,  -6.909120, -13.993320,   0.780543,   0.623216,   0.048521,   6.000000,   0.500000
 -2.627728,  13.104736,   1.089224,  -0.072051,   0.875292,   0.478197,   6.000000,   0.500000
 -4.368074,  -5.370501, -13.814769,   0.539120,  -0.010147,   0.842168,   6.000000,   0.500000
 -6.211369,   5.242551,   0.542386,  -0.586988,  -0.505717,  -0.632215,   6.000000,   0.500000
 13.457076,   5.413231,   9.954161,   0.183742,  -0.241723,   0.952790,   6.000000,   0.500000
 -7.456643,   9.428336,  -2.980110,   0.314123,  -0.738418,  -0.596713,   6.000000,   0.500000
 12.974806,  14.650340, -10.341532,   0.741294,   0.585786,  -0.327625,   6.000000,   0.500000
  1.238157,   6.075590,   9.182849,  -0.151428,  -0.720587,  -0.676627,   6.000000,   0.500000
  2.618574,  13.835344,  -8.936163,   0.029326,   0.987483,   0.154977,   6.000000,   0.500000
 -0.072084,  -9.805841,  -0.637417,  -0.408005,  -0.846801,   0.341262,   6.000000,   0.500000
-12.016302,   5.388893,  13.954342,  -0.410943,  -0.185972,  -0.892491,   6.000000,   0.500000
 -4.208386,  11.509437, -13.483140,  -0.163075,   0.515744,   0.841080,   6.000000,   0.500000
-14.049118,  -7.528632, -11.192489,   0.451176,   0.866275,  -0.214493,   6.000000,   0.500000
  4.090098, -12.352060,  -5.806880,  -0.324481,  -0.941232,  -0.093779,   6.000000,   0.500000
 -2.765206,  -2.001474,   9.360772,   0.312299,   0.085994,   0.946084,   6.000000,   0.500000
 10.620613,  13.395588,  -2.421480,  -0.128162,  -0.238915,  -0.962546,   6.000000,   0.500000
 -2.433485, -10.371829,   6.869707,  -0.216106,  -0.464807,   0.858634,   6.000000,   0.500000
  3.716349,   5.419791,  -5.011278,   0.142075,  -0.827857,  -0.542649,   6.000000,   0.500000
-11.500258,  -3.498863, -14.099285,  -0.816075,  -0.478014,  -0.324845,   6.000000,   0.500000
 12.182283,   6.921649,  11.142544,   0.317073,  -0.379995,   0.868947,   6.000000,   0.500000
  1.269454,   0.527262, -13.476209,  -0.206813,  -0.906139,  -0.368972,   6.000000,   0.500000
  6.803374,   4.704794,  -7.962527,   0.032481,  -0.954908,  -0.295120,   6.000000,   0.500000
 13.976177,  -5.244586,  -2.498474,   0.181146,   0.873996,   0.450907,   6.000000,   0.500000
-10.523021,  -0.872262,   2.739058,  -0.410244,  -0.683787,  -0.603436,   6.000000,   0.500000
 -6.287942,   7.164020,  11.263031,   0.271191,   0.613223,   0.741898,   6.000000,   0.500000
-13.519727, -14.990460,   6.523789,  -0.067866,  -0.251261,  -0.965537,   6.000000,   0.500000
 11.561056, -12.926490,   0.955420,   0.061029,  -0.237303,  -0.969517,   6.000000,   0.500000
 -6.286994,   9.089222,   8.816539,  -0.346290,  -0.388085,  -0.854092,   6.000000,   0.500000
 13.992100, -14.769165,  -6.942901,  -0.624018,  -0.755644,  -0.199008,   6.000000,   0.500000
 -6.467219,  10.200471,   2.995774,   0.074745,   0.492513,   0.867089,   6.000000,   0.500000
  7.246227,   8.273881,   3.091180,   0.195617,  -0.686586,   0.700238,   6.000000,   0.500000
  5.008794,  10.551082,   2.082430,  -0.321921,   0.775361,  -0.543306,   6.000000,   0.500000
-10.389315, -11.534249,   0.951234,   0.360608,  -0.692979,  -0.624293,   6.000000,   0.500000
  5.568305,  -0.017248,   7.858644,   0.314224,   0.720176,  -0.618554,   6.000000,   0.500000
  7.027325,  10.626100,  13.588822,   0.037390,  -0.561357,   0.826729,   6.000000,   0.500000
-10.360421,   0.192425,   4.803939,  -0.552134,  -0.594652,  -0.584411,   6.000000,   0.500000
  2.108877,   2.850368, -14.627924,  -0.103791,  -0.975720,  -0.192865,   6.000000,   0.500000
  2.221831,  13.134200,  -2.512079,   0.186736,   0.839454,   0.510339,   6.000000,   0.500000
 -8.543916,   9.607230,  -8.362533,  -0.484336,   0.807408,   0.336915,   6.000000,   0.500000
 10.742541,  -9.205307,  -8.280481,  -0.249188,  -0.964645,  -0.085819,   6.000000,   0.500000
 10.383926,  -9.998817,  10.488245,  -0.204986,  -0.772378,   0.601176,   6.000000,   0.500000
  7.484967, -11.971604,   4.943338,   0.237872,  -0.341829,  -0.909159,   6.000000,   0.500000
-14.282743, -12.175183,  -0.171308,   0.516188,  -0.723011,  -0.459135,   6.000000,   0.500000
-14.428926,  -1.131032,  10.960237,   0.753252,   0.266301,   0.601410,   6.000000,   0.500000
 -1.428513,  -7.279966,  -4.902175,   0.249555,   0.638848,   0.727733,   6.000000,   0.500000
  1.070087,  11.536989,   6.975057,  -0.268158,  -0.637915,  -0.721911,   6.000000,   0.500000
 -5.745478,  14.453813,   0.656719,  -0.383220,   0.659327,   0.646862,   6.000000,   0.500000
-11.093444,  12.643674,  -0.881350,   0.159397,  -0.670548,  -0.724540,   6.000000,   0.500000
 12.371258,   2.215343, -12.533121,  -0.285388,   0.706327,  -0.647808,   6.000000,   0.500000
  2.423725,  -7.340483, -14.510133,   0.355697,   0.870431,  -0.340339,   6.000000,   0.500000
-13.189128,  -8.968430, -12.171724,   0.123806,   0.820103,  -0.558662,   6.000000,   0.500000
-14.270684,  10.396278,  -0.725560,  -0.274864,  -0.149915,  -0.949724,   6.000000,   0.500000
 -0.128026,   3.754739,   7.312939,   0.030923,   0.715675,   0.697748,   6.000000,   0.500000
-14.312852, -12.751304,  -4.545448,   0.122933,   0.928918,   0.349284,   6.000000,   0.500000
  2.154744,   8.061492, -12.791258,  -0.041556,  -0.984712,  -0.169162,   6.000000,   0.500000
 -8.024791, -11.561785,  14.029899,  -0.104430,   0.167074,   0.980398,   6.000000,   0.500000
  1.583621,  -9.986322,  -4.007558,   0.603941,   0.708205,  -0.365653,   6.000000,   0.500000
 -6.279463, -10.493767,  13.349330,  -0.079887,  -0.157891,  -0.984220,   6.000000,   0.500000
 -7.077186,   0.076196,   8.444746,  -0.600949,  -0.553372,  -0.576749,   6.000000,   0.500000
  1.719733,   7.564248, -12.093912,   0.012386,   0.984845,   0.172996,   6.000000,   0.500000
  4.822442,  14.915184, -13.653898,   0.316032,   0.927344,   0.200392,   6.000000,   0.500000
  3.530703,   0.191435,  14.085574,   0.139626,   0.976523,  -0.164032,   6.000000,   0.500000
 13.007613,  -8.405906,   3.557597,  -0.759799,   0.624183,  -0.181937,   6.000000,   0.500000
 -9.789960, -14.196129,  -8.810304,   0.878794,  -0.031924,  -0.476133,   6.000000,   0.500000
  5.720435,   1.937628, -11.867066,  -0.117681,  -0.988951,   0.090146,   6.000000,   0.500000
  0.501378,  -6.354065,   4.876105,  -0.042913,  -0.313552,   0.948601,   6.000000,   0.500000
-14.137201,   5.043432,   5.991326,   0.235940,   0.375143,   0.896437,   6.000000,   0.500000
 -4.847776,   5.126733,   2.633626,   0.615338,   0.560289,   0.554469,   6.000000,   0.500000
 -7.014893,   4.302711,  -3.952002,  -0.370752,  -0.507019,  -0.778122,   6.000000,   0.500000
  1.717753,  12.040965,   0.309739,   0.004244,   0.960068,   0.279734,   6.000000,   0.500000
  1.937726,   3.615277,   7.120063,   0.073178,   0.804451,   0.589495,   6.000000,   0.500000
  7.594651, -10.424909, -13.960448,  -0.519545,  -0.795487,  -0.311886,   6.000000,   0.500000
  2.159920,  11.063964,   3.085916,  -0.075556,  -0.760161,  -0.645327,   6.000000,   0.500000
 -0.812548, -10.468698,   4.864699,   0.227383,   0.624481,  -0.747209,   6.000000,   0.500000
  3.750833,   3.820204,  14.570480,   0.073693,   0.990249,  -0.118225,   6.000000,   0.500000
 -9.145389,   1.760355,  -9.461201,  -0.466847,  -0.082111,  -0.880518,   6.000000,   0.500000
  5.342955,   9.067078,  -4.540305,   0.053150,  -0.847868,  -0.527536,   6.000000,   0.500000
 -7.491121,   8.699389,  -2.182748,  -0.042940,   0.637784,   0.769017,   6.000000,   0.500000
  4.850076,  -2.974774,  -7.655968,   0.380969,  -0.590063,  -0.711820,   6.000000,   0.500000
 10.788582,   4.486301,  -7.032384,  -0.240982,   0.720304,  -0.650454,   6.000000,   0.500000
  3.232885,  12.827358,  -2.874277,   0.431910,   0.573011,   0.696500,   6.000000,   0.500000
 -2.921579,   8.449383, -12.346775,   0.242462,  -0.731264,  -0.637546,   6.000000,   0.500000
 -1.105834,  -1.216736,   0.264872,   0.169373,   0.662864,   0.729331,   6.000000,   0.500000
 -5.879110,   1.809808,   4.006591,   0.541476,   0.689223,   0.481430,   6.000000,   0.500000
 -8.287397,  10.042104,  -7.402129,   0.498387,  -0.810640,  -0.307366,   6.000000,   0.500000
 -6.825852,  -5.222444,   0.236597,  -0.283880,   0.462946,  -0.839698,   6.000000,   0.500000
-12.165986,   4.620296,   5.701417,   0.292570,   0.543514,   0.786762,   6.000000,   0.500000
  4.541573,   2.348452,   3.208026,  -0.251039,   0.951703,   0.176750,   6.000000,   0.500000
 13.002053,   9.237052,   5.897480,   0.302485,  -0.132588,   0.943887,   6.000000,   0.500000
 -2.762372, -10.813843,   5.043991,   0.166012,   0.684791,  -0.709579,   6.000000,   0.500000
 -0.866488,  10.118005,  12.557864,  -0.088098,   0.742146,   0.664423,   6.000000,   0.500000
  0.411038, -14.400898, -13.294740,  -0.484422,  -0.817075,  -0.312607,   6.000000,   0.500000
 -9.908678,  -7.546111,  10.425464,  -0.519663,   0.050529,  -0.852876,   6.000000,   0.500000
 -6.559849,   2.228229,   3.330367,  -0.576318,  -0.680056,  -0.453190,   6.000000,   0.500000
-11.517159,   7.534719,  11.126727,  -0.258140,  -0.352930,  -0.899335,   6.000000,   0.500000
  7.611732,   5.876202,   3.681058,  -0.011531,   0.808095,  -0.588940,   6.000000,   0.500000
 -1.968006,  -3.048792,  13.536082,  -0.467657,  -0.091521,  -0.879159,   6.000000,   0.500000
-11.887629, -10.083508,  11.836472,  -0.095271,   0.095015,  -0.990907,   6.000000,   0.500000
  2.311148,  -8.202284,  -6.526078,  -0.359416,  -0.918356,   0.165656,   6.000000,   0.500000
  7.470171,  10.188250,   2.450091,   0.260229,  -0.568100,   0.780732,   6.000000,   0.500000
  6.071999,  -1.320476,  -7.038198,   0.456688,  -0.402258,  -0.793489,   6.000000,   0.500000
  0.305335,   8.592450,  -7.851285,  -0.283063,   0.940476,   0.188097,   6.000000,   0.500000
  3.187093,   0.589682,  10.765507,   0.421986,   0.489742,  -0.762942,   6.000000,   0.500000
-12.312323,   6.827350,  12.449837,   0.334106,   0.210449,   0.918741,   6.000000,   0.500000
  4.638171,   4.847999,  -4.992645,  -0.192095,   0.760776,   0.619935,   6.000000,   0.500000
  6.545612,  -0.763531,  -7.334782,  -0.444659,   0.418921,   0.791696,   6.000000,   0.500000
  2.255762,   4.200292,   6.626686,   0.086289,   0.819026,   0.567231,   6.000000,   0.500000
 -1.520971,  11.804125,  -7.496749,  -0.274840,   0.872615,   0.403740,   6.000000,   0.500000
 13.339689,  11.260961,  -4.709419,  -0.232106,  -0.105931,  -0.966905,   6.000000,   0.500000
  7.042179, -11.081124,   1.611972,  -0.450572,  -0.493872,   0.743690,   6.000000,   0.500000
  2.649630,  -7.292002,  -5.316059,  -0.634148,  -0.625792,   0.454137,   6.000000,   0.500000
 13.798078,  -0.442639,  -8.520463,   0.264823,  -0.873660,   0.408150,   6.000000,   0.500000
  4.150923,  -4.310803,   2.093757,   0.210259,  -0.751926,  -0.624819,   6.000000,   0.500000
 -3.316393,  -4.565138,  -2.998037,   0.379142,   0.524541,   0.762304,   6.000000,   0.500000
 -8.889877,  11.859813,  10.522171,   0.341710,   0.164256,   0.925340,   6.000000,   0.500000
  3.313018,   1.305326, -13.009048,   0.141775,   0.989892,   0.003569,   6.000000,   0.500000
 -1.771597,   6.970230,   2.903549,   0.307474,   0.525659,   0.793185,   6.000000,   0.500000
 10.754036,  -4.641176, -14.207946,   0.724334,   0.537983,   0.431177,   6.000000,   0.500000
 -1.745873, -14.997761,   2.231070,   0.174095,   0.975461,   0.134782,   6.000000,   0.500000
  7.584245,  14.683826,  -6.497765,   0.234697,   0.921504,   0.309431,   6.000000,   0.500000
-14.754830,  -5.651478,  -9.524036,   0.286494,   0.957352,  -0.037393,   6.000000,   0.500000
-10.035172, -11.246954,   1.980936,  -0.412371,   0.633914,   0.654296,   6.000000,   0.500000
 -0.640705,   0.762838,  -3.368602,   0.029970,   0.693211,   0.720111,   6.000000,   0.500000
  4.622867,  -6.259922,  12.596580,   0.568249,   0.793875,  -0.216462,   6.000000,   0.500000
 -0.715718, -12.169695, -14.255390,   0.275893,   0.430691,  -0.859295,   6.000000,   0.500000
  0.865995, -13.720079, -10.339133,   0.006282,  -0.984193,   0.176986,   6.000000,   0.500000
 -7.200993,  -0.418917,  -9.459038,   0.610505,   0.449068,   0.652397,   6.000000,   0.500000
-13.668508,  -8.336214, -11.526105,  -0.416696,  -0.870444,   0.262091,   6.000000,   0.500000
 13.030733,  12.626069,  11.063970,  -0.322928,   0.130939,  -0.937322,   6.000000,   0.500000
 -3.605853,   9.263027,  -8.889454,  -0.230485,   0.763228,   0.603622,   6.000000,   0.500000
  3.969409,  12.715797,   7.024160,   0.187900,  -0.183171,   0.964957,   6.000000,   0.500000
  9.566001,   0.219499,  -2.924451,   0.001831,   0.937337,  -0.348420,   6.000000,   0.500000
  1.821074,  11.576464,   6.693832,  -0.274848,  -0.613361,  -0.740437,   6.000000,   0.500000
 -7.993217, -12.381144,  -9.883956,  -0.726265,   0.081516,   0.682564,   6.000000,   0.500000
-13.529033,  -5.297743,  -2.350845,  -0.067381,   0.990718,   0.118057,   6.000000,   0.500000
  3.967931,   3.957844,   0.184662,  -0.223057,   0.838606,   0.496977,   6.000000,   0.500000
 14.977948,   3.974072,  11.151711,   0.403449,   0.016478,   0.914854,   6.000000,   0.500000
-10.118191,  13.567542,  -8.087619,   0.717989,  -0.521019,  -0.461553,   6.000000,   0.500000
 -4.181598,  10.248196,  -5.610582,  -0.170643,   0.878600,   0.446031,   6.000000,   0.500000
 -6.190586,  -8.847920,   4.575775,   0.125883,   0.346948,  -0.929398,   6.000000,   0.500000
 -4.220089,   2.322939,  -4.141475,  -0.446059,  -0.455060,  -0.770683,   6.000000,   0.500000
 -8.709127,   3.898089,  12.953688,   0.369792,   0.500429,   0.782831,   6.000000,   0.500000
  4.972935,  13.040718,   6.113681,   0.083240,  -0.435729,   0.896221,   6.000000,   0.500000
  8.915737, -14.810230,  -5.814342,  -0.073683,  -0.927122,  -0.367446,   6.000000,   0.500000
 -2.870717,  -6.472727,   7.507764,  -0.094180,   0.317622,  -0.943529,   6.000000,   0.500000
 11.511775,  14.979453, -14.430888,  -0.434529,  -0.361341,   0.824995,   6.000000,   0.500000
 12.980113, -10.339658,   6.365121,  -0.023584,  -0.365884,  -0.930362,   6.000000,   0.500000
 -5.236817,   8.268931, -13.668718,   0.280169,  -0.618440,  -0.734191,   6.000000,   0.500000
 -2.927236,   9.160476, -10.160418,   0.289204,  -0.810087,  -0.510020,   6.000000,   0.500000
 -4.304150,   1.513192,  -0.349481,  -0.597971,  -0.105552,  -0.794537,   6.000000,   0.500000
 -9.693876,   5.784099,  12.202108,   0.376117,   0.482502,   0.791029,   6.000000,   0.500000
  7.617035,  -9.518908,   2.549327,   0.746847,   0.326828,  -0.579140,   6.000000,   0.500000
  8.665391,   9.725002,   3.508749,   0.244199,  -0.461318,   0.852967,   6.000000,   0.500000
-14.702927,  -2.150935,   2.185808,  -0.464868,  -0.611659,  -0.640134,   6.000000,   0.500000
 11.102541,  -1.379434,   7.809320,  -0.131595,  -0.848894,   0.511920,   6.000000,   0.500000
  9.399077,  12.894104, -13.434937,   0.308140,   0.414243,  -0.856419,   6.000000,   0.500000
 -9.661971,  -6.185986,  12.039449,  -0.638872,  -0.020187,  -0.769048,   6.000000,   0.500000
 -9.025792,   1.928469,  -5.321031,   0.746955,  -0.196479,   0.635180,   6.000000,   0.500000
  0.584965, -13.855989,  -9.513880,  -0.074499,   0.976047,  -0.204407,   6.000000,   0.500000
 12.548514,   3.421168,   1.232488,  -0.273437,   0.157860,  -0.948848,   6.000000,   0.500000
 -2.120294,  10.419611,  -1.695896,  -0.167524,   0.838728,   0.518142,   6.000000,   0.500000
  4.211472,   2.093964,   4.036090,   0.099686,  -0.947372,  -0.304218,   6.000000,   0.500000
  4.692969,  -2.543870,  -9.008171,  -0.192979,   0.861318,   0.469990,   6.000000,   0.500000
  2.673120,  -5.351692, -11.634240,  -0.078777,  -0.994637,   0.067025,   6.000000,   0.500000
 -8.366379,   6.934397,  11.133418,  -0.281602,  -0.575153,  -0.768049,   6.000000,   0.500000
 -7.701789, -11.052281, -11.569151,  -0.145689,   0.352945,   0.924232,   6.000000,   0.500000
  3.723377,  13.498190,  12.120232,   0.379634,   0.700440,   0.604370,   6.000000,   0.500000
 -4.907083,   2.123067,  -0.241409,  -0.563962,  -0.075297,  -0.822361,   6.000000,   0.500000
  1.544185,  -4.938709,  -6.210706,   0.075621,  -0.937333,  -0.340128,   6.000000,   0.500000
  5.897918,  14.929441,   0.984370,  -0.212187,  -0.087144,  -0.973336,   6.000000,   0.500000
 12.051942,  14.621720,   7.042107,   0.117576,  -0.128571,   0.984706,   6.000000,   0.500000
 -5.924867,  11.227291,  12.198902,  -0.145438,  -0.300141,  -0.942742,   6.000000,   0.500000
-11.098305,  -0.172991,   3.309974,   0.396435,   0.627498,   0.670138,   6.000000,   0.500000
  0.050260,  10.099182,  -1.959768,   0.046971,  -0.912872,  -0.405534,   6.000000,   0.500000
 -7.618380,  -2.593434,  14.878368,   0.662567,   0.459558,   0.591449,   6.000000,   0.500000
  2.970684,  12.154840,   7.686957,  -0.247408,  -0.502235,  -0.828583,   6.000000,   0.500000
  5.572159, -11.238768,   8.179811,  -0.352755,  -0.737754,  -0.575572,   6.000000,   0.500000
  6.125305,  13.917104,  13.134734,   0.431469,   0.349988,   0.831470,   6.000000,   0.500000
 -8.658123, -10.760552,  13.968606,  -0.111334,   0.106560,   0.988053,   6.000000,   0.500000
 12.612697,   1.208809, -10.241651,  -0.228314,   0.841821,  -0.489092,   6.000000,   0.500000
 -5.487172,   2.309372,   1.528956,   0.581013,   0.354621,   0.732576,   6.000000,   0.500000
-12.776777,   1.414901, -10.860007,   0.435254,  -0.356399,   0.826761,   6.000000,   0.500000
  6.682281,  -2.635819,  -2.229994,   0.354311,   0.925344,  -0.134912,   6.000000,   0.500000
  9.246775,   6.124232,   1.952229,   0.152308,  -0.499072,   0.853070,   6.000000,   0.500000
 -8.502302,   5.528486, -14.603817,  -0.353833,  -0.442545,  -0.823988,   6.000000,   0.500000
 -4.547875,  -6.200720, -13.107906,  -0.547000,   0.013044,  -0.837031,   6.000000,   0.500000
 -4.524083,  -4.067989,   9.778724,  -0.510224,   0.020248,  -0.859803,   6.000000,   0.500000
 -2.145824,  12.950102, -10.050128,  -0.254896,   0.824088,   0.505872,   6.000000,   0.500000
  4.537214,  -0.554342,   0.709927,  -0.196722,   0.957986,   0.208716,   6.000000,   0.500000
  0.165048, -11.781374, -11.500564,   0.015524,   0.948917,  -0.315145,   6.000000,   0.500000
 -6.536782,  -2.672717,  -8.795673,  -0.506564,  -0.290686,  -0.811723,   6.000000,   0.500000
-13.050244,  -1.860620,  -6.615063,   0.173328,  -0.743202,   0.646226,   6.000000,   0.500000
-14.822352,  -2.742696,  14.919305,   0.882116,   0.354006,   0.310727,   6.000000,   0.500000
 -9.913848,  -3.732280,   4.318958,  -0.589193,  -0.269913,  -0.761576,   6.000000,   0.500000
  2.801814,  -6.180573,   5.090821,   0.326193,   0.296274,  -0.897675,   6.000000,   0.500000
 -9.405591,  10.857407,   9.870730,  -0.371009,  -0.153250,  -0.915897,   6.000000,   0.500000
  7.629269,   1.110967,   9.469277,   0.269902,   0.825368,  -0.495904,   6.000000,   0.500000
 -1.809430,   3.412423,   5.782875,  -0.034565,   0.264107,   0.963874,   6.000000,   0.500000
-14.381692,   8.965016,   6.458087,   0.246857,  -0.046342,   0.967943,   6.000000,   0.500000
 -3.129723,   1.474477,  -4.797838,   0.342023,   0.545728,   0.764985,   6.000000,   0.500000
 -5.857032,   1.838132,   8.404000,   0.645695,   0.609117,   0.460494,   6.000000,   0.500000
 -5.672529, -13.723349,   5.602842,   0.408966,  -0.201357,  -0.890057,   6.000000,   0.500000
  1.380707,  11.337816,   1.092381,   0.007285,   0.956129,   0.292856,   6.000000,   0.500000
-13.557502,   7.309334,   3.559758,   0.199110,  -0.048225,   0.978790,   6.000000,   0.500000
  4.537448,   8.372108,  -9.472290,  -0.100353,  -0.993309,  -0.057149,   6.000000,   0.500000
  2.222724, -14.735689,  12.740345,   0.263358,   0.922949,   0.280728,   6.000000,   0.500000
  8.143030,  -4.121256,   6.317187,  -0.028326,  -0.925905,   0.376693,   6.000000,   0.500000
 -9.239104, -13.148738,  11.173550,  -0.395896,   0.061625,   0.916225,   6.000000,   0.500000
 -8.499684,  -4.099116,   9.344589,   0.556273,   0.259931,   0.789301,   6.000000,   0.500000
 -5.578498,  -1.886696,   3.247640,  -0.622459,   0.151061,  -0.767935,   6.000000,   0.500000
 -1.715236,   8.951697,  12.968761,   0.127747,  -0.593043,  -0.794972,   6.000000,   0.500000
 -6.676622,  -1.823025,  10.254777,   0.594465,   0.286386,   0.751395,   6.000000,   0.500000
-14.147392, -14.635967,  14.468181,   0.658282,  -0.102175,  -0.745805,   6.000000,   0.500000
 13.991715,   4.478797,   2.412876,  -0.297376,  -0.252405,  -0.920793,   6.000000,   0.500000
  0.396740,  -7.954302,   3.031654,   0.222424,   0.554821,  -0.801686,   6.000000,   0.500000
  9.796628,  12.131746,   3.731536,   0.262962,  -0.170111,   0.949691,   6.000000,   0.500000
-10.536152,  -6.909881,   4.057680,   0.312978,   0.421668,   0.851024,   6.000000,   0.500000
  2.228391,  -4.052502,  11.455449,  -0.268333,  -0.492001,   0.828210,   6.000000,   0.500000
 11.712241, -12.505333,  -5.185739,   0.279989,   0.846694,   0.452454,   6.000000,   0.500000
 13.612705,   3.300787, -12.277626,  -0.299916,   0.719447,  -0.626456,   6.000000,   0.500000
  2.468181,   6.648900,  13.263532,   0.133848,   0.953610,   0.269653,   6.000000,   0.500000
 -5.442701, -10.122095,  13.391839,  -0.108674,  -0.164998,  -0.980288,   6.000000,   0.500000
  8.692695,   7.796714,   7.081456,   0.127322,  -0.673244,   0.728376,   6.000000,   0.500000
